"","Gene_Symbol","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SYNGR2","SYNGR2",9.9479365562167e-11,0.448965342053157,0.601,0.505,2.65977979703566e-06
"NKAPL","NKAPL",1.01493298214432e-10,1.08440508865634,0.141,0.069,2.71362631435927e-06
"GNAZ","GNAZ",1.03282132844485e-10,0.468011740256397,0.493,0.39,2.761454385863e-06
"SLC6A15","SLC6A15",1.03873768430869e-10,1.20608452837802,0.174,0.097,2.77727294653615e-06
"DDIT4","DDIT4",1.04583114362803e-10,0.44255051737315,0.301,0.196,2.79623872871827e-06
"CTDSP2","CTDSP2",1.0515881404174e-10,0.520274937748072,0.462,0.354,2.811631211034e-06
"GNB1","GNB1",1.0896708778563e-10,0.237466789585345,0.916,0.893,2.91345302612439e-06
"ADAM32","ADAM32",1.11326273372916e-10,1.03923783863917,0.213,0.127,2.97653057117165e-06
"MBNL2","MBNL2",1.12019250418807e-10,-0.145294232386857,0.99,0.99,2.99505869844763e-06
"H2BC5","H2BC5",1.13272584819546e-10,1.14552160357308,0.118,0.052,3.02856910032021e-06
"SPATA6","SPATA6",1.13895359629619e-10,-0.266309737788688,0.914,0.934,3.04522023041712e-06
"OPTN","OPTN",1.13928199829797e-10,0.41732282564165,0.563,0.458,3.04609827884929e-06
"ENSG00000225521","ENSG00000225521",1.15038094369238e-10,-1.46509510179258,0.045,0.107,3.07577352915033e-06
"ENSG00000259867","ENSG00000259867",1.1769138299506e-10,-1.08013759772792,0.077,0.152,3.14671450713893e-06
"SLC44A2","SLC44A2",1.20342228560706e-10,-0.56657465821303,0.417,0.52,3.21759016502759e-06
"TPRN","TPRN",1.26350028357321e-10,0.526848304813589,0.447,0.338,3.37822070818969e-06
"SIM2","SIM2",1.28705223374988e-10,-1.96740316805638,0.01,0.052,3.44119155737705e-06
"CCT7","CCT7",1.30567431042078e-10,0.544282525324485,0.363,0.257,3.49098140377203e-06
"CFAP54","CFAP54",1.3384064131039e-10,-0.988082525842067,0.124,0.209,3.5784972267159e-06
"GRK5","GRK5",1.34252374150763e-10,0.996558872742471,0.164,0.088,3.58950572766896e-06
"ENSG00000254777","ENSG00000254777",1.36185638024808e-10,-1.26446365079281,0.058,0.126,3.6411954038693e-06
"BABAM2","BABAM2",1.36217687533359e-10,-0.302725111366921,0.7,0.775,3.64205231157943e-06
"AGTPBP1","AGTPBP1",1.39999085901332e-10,-0.206939378777325,0.956,0.969,3.7431555597439e-06
"ZDHHC11","ZDHHC11",1.40515171269369e-10,0.76305628026243,0.225,0.135,3.75695413422912e-06
"ENSG00000235609","ENSG00000235609",1.41862768813771e-10,0.927667727986083,0.166,0.088,3.7929848497738e-06
"SLC45A2","SLC45A2",1.42059603249238e-10,1.10084290598001,0.116,0.051,3.79824761207487e-06
"SANBR","SANBR",1.44056433067995e-10,-0.379811657416475,0.621,0.698,3.85163685093899e-06
"CMTM4","CMTM4",1.44989248434611e-10,0.362410482613009,0.669,0.563,3.87657753539619e-06
"DMD","DMD",1.48397109475636e-10,-0.427761645007917,0.622,0.697,3.96769351605009e-06
"ANKUB1","ANKUB1",1.53566341366194e-10,0.429123610015979,0.485,0.365,4.10590326910793e-06
"ENSG00000273321","ENSG00000273321",1.54758074856343e-10,1.78081553042036,0.064,0.018,4.13776664743405e-06
"PTPDC1","PTPDC1",1.59206015766001e-10,-0.422248330451174,0.539,0.625,4.25669124353558e-06
"CIP2A","CIP2A",1.60726390390582e-10,-1.82925497401819,0.021,0.07,4.29734149987298e-06
"ATP5PF","ATP5PF",1.61840539063257e-10,0.549565727157515,0.407,0.303,4.32713049293429e-06
"RNF24","RNF24",1.6248665466152e-10,0.444350235569522,0.446,0.327,4.34440568568507e-06
"CFAP221","CFAP221",1.64223818501507e-10,-2.27531556036267,0.017,0.063,4.3908522352748e-06
"CRELD1","CRELD1",1.66385451055713e-10,0.636371699623535,0.324,0.224,4.44864780487659e-06
"ENSG00000260911","ENSG00000260911",1.67736240663499e-10,0.607244704035788,0.437,0.333,4.48476386661998e-06
"RAP2C-AS1","RAP2C-AS1",1.73822812295764e-10,-0.912582697850381,0.152,0.241,4.64750053235185e-06
"OTUD7B","OTUD7B",1.74656536622623e-10,-0.20453266181374,0.923,0.933,4.66979181967908e-06
"EID1","EID1",1.79991427961926e-10,0.344757687244474,0.722,0.668,4.812430809418e-06
"ENSG00000251675","ENSG00000251675",1.84645719746102e-10,0.758042418111118,0.216,0.127,4.93687260885152e-06
"KLHDC10","KLHDC10",1.86952868714074e-10,-0.404204583879525,0.428,0.539,4.99855885080819e-06
"ENSG00000225279","ENSG00000225279",1.89022344716768e-10,1.0687370371706,0.117,0.052,5.05389043069221e-06
"ENSG00000278013","ENSG00000278013",1.95445802531018e-10,0.708088734192648,0.181,0.098,5.22563442227184e-06
"ITM2B","ITM2B",2.03816883421141e-10,0.316180193073746,0.83,0.801,5.44945201203106e-06
"ENPP2","ENPP2",2.09421737270326e-10,-0.147679873957141,0.994,0.995,5.59930898939671e-06
"PIGN","PIGN",2.0982983799855e-10,-0.32916424670676,0.699,0.765,5.61022037856723e-06
"CYP2U1-AS1","CYP2U1-AS1",2.1689604802386e-10,0.277521743852249,0.892,0.844,5.79914963601396e-06
"ENSG00000258569","ENSG00000258569",2.24624886780499e-10,-0.597221395470415,0.328,0.427,6.0057955978502e-06
"WAC","WAC",2.26475428727778e-10,0.253894754398794,0.883,0.857,6.05527353789461e-06
"IRF2BP2","IRF2BP2",2.29060464426771e-10,0.408088478725314,0.56,0.458,6.12438963737857e-06
"ENSG00000250764","ENSG00000250764",2.30322329568104e-10,0.975314374271655,0.117,0.052,6.15812812566241e-06
"PTS","PTS",2.35573399944727e-10,-0.488077555775314,0.388,0.489,6.29852599432216e-06
"EPB41L3","EPB41L3",2.36258490356497e-10,-0.277545759950978,0.813,0.877,6.31684325666166e-06
"ITSN1","ITSN1",2.3630311589711e-10,0.469852409414112,0.535,0.429,6.31803640974102e-06
"SLC75A1","SLC75A1",2.38515640026141e-10,0.657297434113417,0.197,0.112,6.37719266737893e-06
"ENSG00000224505","ENSG00000224505",2.39467418230423e-10,-0.793471052244836,0.148,0.239,6.40264036122681e-06
"ABCA1","ABCA1",2.39545234921331e-10,-0.944730316894279,0.12,0.204,6.40472094609162e-06
"NAA16","NAA16",2.39895840664662e-10,0.42480416255159,0.583,0.485,6.41409509185106e-06
"EHBP1","EHBP1",2.40457977350824e-10,0.445735912129115,0.617,0.521,6.42912494042898e-06
"ZZZ3","ZZZ3",2.40864049695023e-10,-0.280423004701296,0.785,0.831,6.43998209669584e-06
"PRR18","PRR18",2.45321726053159e-10,-0.548805873381687,0.402,0.503,6.5591669894833e-06
"BTN3A2","BTN3A2",2.49412350676006e-10,1.26394428828338,0.12,0.055,6.66853802002438e-06
"RHOQ","RHOQ",2.53554909153765e-10,0.643149520896762,0.341,0.242,6.77929760604421e-06
"DNA2","DNA2",2.57253730386681e-10,0.696009673103356,0.27,0.171,6.8781929893487e-06
"MARCHF8","MARCHF8",2.64604885747797e-10,0.381377523241792,0.729,0.641,7.07474083023884e-06
"WDR11-DT","WDR11-DT",2.66937276364765e-10,-0.532228181943548,0.347,0.45,7.13710195816471e-06
"ENSG00000244055","ENSG00000244055",2.72379685922011e-10,-0.279680268671886,0.695,0.754,7.28261566249681e-06
"PRKX","PRKX",2.7458978290975e-10,0.504990755825384,0.514,0.419,7.34170702565798e-06
"CERS2","CERS2",2.76732711325845e-10,0.443537943180733,0.594,0.509,7.39900250271911e-06
"AGMO","AGMO",2.87420317735105e-10,-1.1064765569184,0.066,0.136,7.6847570352835e-06
"ENDOD1","ENDOD1",2.91642024045566e-10,-0.292507500251978,0.732,0.786,7.7976327969063e-06
"CRYZ","CRYZ",2.91819703484422e-10,1.11684570024334,0.169,0.093,7.80238341206299e-06
"SLC29A3","SLC29A3",2.92376958484652e-10,1.06254783097064,0.155,0.081,7.81728273900413e-06
"SENP5","SENP5",3.0046187730498e-10,-0.365161294911721,0.509,0.61,8.03344921350326e-06
"LIPC","LIPC",3.08131108019423e-10,-0.778304628990741,0.176,0.27,8.23850143511531e-06
"PTOV1","PTOV1",3.10994650083655e-10,0.373633080624082,0.458,0.352,8.31506395928668e-06
"SCN1A-AS1","SCN1A-AS1",3.16187853843328e-10,2.08150328796786,0.053,0.012,8.45391464820906e-06
"COL9A1","COL9A1",3.19542270236043e-10,-2.65784955647211,0.006,0.041,8.54360167930107e-06
"LINC01134","LINC01134",3.19788168659743e-10,1.94474856543773,0.055,0.014,8.55017626545556e-06
"H3-3B","H3-3B",3.21091625921944e-10,-0.386279674755365,0.568,0.665,8.58502680227501e-06
"CAPN9-AS1","CAPN9-AS1",3.27324210490537e-10,-1.30937480227406,0.055,0.12,8.7516674158855e-06
"SIPA1L3","SIPA1L3",3.33788546514874e-10,0.380135393941057,0.704,0.626,8.92450436816819e-06
"AK8","AK8",3.38760361573452e-10,-1.11317713309527,0.036,0.093,9.0574357873894e-06
"ACYP2","ACYP2",3.39871229278265e-10,-0.225550048707233,0.891,0.912,9.08713705721296e-06
"PPM1K","PPM1K",3.58688637290801e-10,0.343884595683445,0.669,0.58,9.59025809524416e-06
"STK35","STK35",3.65336095555543e-10,0.679038774335269,0.305,0.208,9.76799118686856e-06
"SCMH1-DT","SCMH1-DT",3.6577764181296e-10,1.11197272339276,0.1,0.041,9.77979680915312e-06
"PIEZO2","PIEZO2",3.69468284341613e-10,0.227690790247493,0.957,0.949,9.87847351844171e-06
"BUB3","BUB3",3.82376013355751e-10,0.497517677252061,0.461,0.354,1.02235874690927e-05
"LINC00667","LINC00667",3.85093753165555e-10,0.464617919016071,0.554,0.463,1.02962516783874e-05
"TAOK3","TAOK3",3.92398819238197e-10,0.291279008990954,0.847,0.781,1.04915672299717e-05
"SLC49A4","SLC49A4",4.00272177287291e-10,-0.733476759516903,0.216,0.307,1.07020772041303e-05
"SOX8","SOX8",4.02599331904024e-10,-0.499791764280687,0.424,0.529,1.07642983371179e-05
"LOC107984948","LOC107984948",4.2427630869817e-10,-1.15827280259534,0.074,0.144,1.1343875665663e-05
"KLHL36","KLHL36",4.29538484684406e-10,0.656146126190121,0.273,0.177,1.1484570465007e-05
"LRRTM2","LRRTM2",4.32052512370293e-10,-1.35275576896949,0.039,0.097,1.15517880232445e-05
"CRBN","CRBN",4.37730834345655e-10,0.424419486501701,0.661,0.589,1.17036093178998e-05
"NAPEPLD","NAPEPLD",4.5265293422298e-10,-0.35134913938054,0.67,0.731,1.21025815023198e-05
"IMMP1L","IMMP1L",4.62490222337052e-10,-0.504094944646178,0.355,0.456,1.23656010746258e-05
"ARID5A","ARID5A",4.69862632046248e-10,1.23920858012333,0.104,0.044,1.25627171930205e-05
"ENSG00000248544","ENSG00000248544",4.87327734673909e-10,-2.06693566976634,0.009,0.047,1.30296816419763e-05
"THBS4-AS1","THBS4-AS1",4.89925231975962e-10,1.4624211959434,0.086,0.033,1.30991309273413e-05
"LINC02240","LINC02240",4.92160922020226e-10,0.654871381738799,0.186,0.105,1.31589065720548e-05
"ENSG00000257526","ENSG00000257526",5.00133535150717e-10,-1.01158249981708,0.096,0.173,1.33720703293247e-05
"BICD1","BICD1",5.03187218786773e-10,-0.305341590181641,0.822,0.852,1.3453716668702e-05
"ATOSB","ATOSB",5.1178275069697e-10,-0.771290079490401,0.201,0.297,1.36835354053849e-05
"ADAMTS12","ADAMTS12",5.28236517805017e-10,0.390747910885097,0.549,0.439,1.41234597765527e-05
"ENSG00000223797","ENSG00000223797",5.37856285761959e-10,-0.484875221680427,0.55,0.622,1.43806635124175e-05
"IL13RA1","IL13RA1",5.43384453096939e-10,-1.04134319672907,0.069,0.138,1.45284701224528e-05
"ENSG00000246225","ENSG00000246225",5.58075442686548e-10,-1.06432403350962,0.091,0.163,1.49212631111102e-05
"MGMT","MGMT",5.71117876058969e-10,-0.466000681068321,0.37,0.477,1.52699786521887e-05
"FBXL7","FBXL7",5.90419716815086e-10,-0.246456898940346,0.925,0.941,1.57860519684849e-05
"ALDH3B1","ALDH3B1",6.00301329202534e-10,-0.981618360193883,0.084,0.158,1.60502566388882e-05
"EXD3","EXD3",6.16438739403037e-10,-0.635634670639692,0.219,0.317,1.6481722575419e-05
"MARCHF6","MARCHF6",6.18214848129528e-10,0.263529431515119,0.865,0.846,1.65292103944392e-05
"EMILIN2","EMILIN2",6.23676218434567e-10,-0.602848519362133,0.349,0.442,1.6675231052285e-05
"KAT2A","KAT2A",6.24576378769978e-10,0.467166191482344,0.368,0.259,1.66992986391729e-05
"TCF25","TCF25",6.49212400323571e-10,0.296609137616354,0.808,0.742,1.73579919474513e-05
"ENSG00000253549","ENSG00000253549",6.51741900110707e-10,1.2932515484495,0.081,0.029,1.742562318326e-05
"MACROD1","MACROD1",6.54258934668717e-10,0.746561805050265,0.227,0.141,1.74929211362375e-05
"HBP1","HBP1",6.6523900058369e-10,0.342447739053677,0.694,0.612,1.77864951586061e-05
"NFE2L2","NFE2L2",6.74643835585406e-10,-0.20679140695674,0.916,0.937,1.8037952232047e-05
"STX7","STX7",6.82335489643661e-10,0.31818834614723,0.768,0.687,1.82436039866026e-05
"UBE2E2","UBE2E2",6.85409140150047e-10,-0.188980765860716,0.97,0.963,1.83257841801918e-05
"CEP43","CEP43",7.11024436851191e-10,-0.719850125773875,0.158,0.246,1.90106603680903e-05
"ST3GAL5","ST3GAL5",7.11454214080663e-10,-0.366963142109284,0.675,0.731,1.90221513218747e-05
"MRPS9-AS2","MRPS9-AS2",7.13817753311309e-10,0.549271957203026,0.262,0.167,1.90853452702845e-05
"ARMC8","ARMC8",7.18406155417017e-10,0.33393542884545,0.81,0.731,1.92080253773848e-05
"C11orf65","C11orf65",7.24278346869761e-10,-0.741881995080643,0.214,0.306,1.93650301602568e-05
"CKMT2","CKMT2",7.30225398667509e-10,0.456934474421746,0.491,0.39,1.95240364841732e-05
"SNX19","SNX19",7.32631986586186e-10,-0.501880071291084,0.561,0.604,1.95883814253549e-05
"LRRC4C","LRRC4C",7.35496954616594e-10,-0.480588318146217,0.592,0.647,1.96649820755839e-05
"SIPA1L1-AS1","SIPA1L1-AS1",7.39012680423403e-10,-1.78411062512991,0.017,0.061,1.97589820364805e-05
"ACTR1B","ACTR1B",7.4116553519002e-10,0.516140648597552,0.381,0.276,1.98165429143756e-05
"PNLDC1","PNLDC1",7.45422481304425e-10,1.92445983641863,0.048,0.01,1.99303608826364e-05
"SERTAD4","SERTAD4",7.49659223116604e-10,0.942261441503285,0.136,0.068,2.00436386484686e-05
"CT69","CT69",7.54681167786528e-10,-1.77292296202463,0.027,0.077,2.01779103831084e-05
"SORD","SORD",7.62725879048939e-10,0.672142229596941,0.311,0.214,2.03930018281315e-05
"XNDC1N","XNDC1N",7.79842674909869e-10,-0.536619643949969,0.294,0.395,2.08506535990652e-05
"CTSH","CTSH",7.82386430160448e-10,-1.8019914820908,0.018,0.063,2.09186659831999e-05
"ARNT2","ARNT2",7.9356713383878e-10,-0.293557423940853,0.611,0.696,2.12176044574475e-05
"LOC100128079","LOC100128079",7.95293186482492e-10,-0.334939694543359,0.489,0.596,2.12637539269824e-05
"SLC35E4","SLC35E4",8.49312612201267e-10,0.658846924988502,0.256,0.163,2.27080713124253e-05
"HEPH","HEPH",8.61566708167999e-10,-1.21981899616785,0.059,0.124,2.30357090762878e-05
"CDR2","CDR2",8.66003475960474e-10,0.521331806782381,0.422,0.314,2.31543349367552e-05
"PLPP3","PLPP3",8.68128280716173e-10,-0.487432241532268,0.383,0.478,2.32111458415083e-05
"NAAA","NAAA",8.7243630540324e-10,0.882797446701608,0.285,0.197,2.33263294975664e-05
"NFKB1","NFKB1",8.97702337427343e-10,0.381187376076325,0.731,0.65,2.40018673957949e-05
"MYO9B","MYO9B",9.14813072660932e-10,0.224030939731767,0.915,0.874,2.44593571237353e-05
"ADSS2","ADSS2",9.18438766779076e-10,0.406232755225161,0.749,0.673,2.45562973073722e-05
"ANKS1B","ANKS1B",9.36433122921518e-10,-0.173274867364556,0.985,0.99,2.50374124075526e-05
"TEX9","TEX9",9.7202954383238e-10,-0.893869209372607,0.178,0.264,2.59891539134463e-05
"FASN","FASN",9.80585677264072e-10,0.453588626327438,0.442,0.331,2.62179192530095e-05
"CTBP2","CTBP2",9.89746432665811e-10,0.359384692070482,0.792,0.731,2.64628503701858e-05
"IFI16","IFI16",9.95301224958645e-10,-1.68514068069673,0.016,0.059,2.66113688517193e-05
"TPGS1","TPGS1",1.00023821367791e-09,0.525724243042173,0.313,0.212,2.67433691191063e-05
"PCDH17","PCDH17",1.05621209936223e-09,0.401056418547937,0.569,0.461,2.8239942900648e-05
"KCNQ1","KCNQ1",1.05626771290914e-09,0.392708442587914,0.468,0.352,2.82414298400518e-05
"TBC1D12","TBC1D12",1.06031105074802e-09,0.213982320617855,0.974,0.958,2.83495365638497e-05
"LUC7L2","LUC7L2",1.09342271347719e-09,-0.509768851719073,0.303,0.402,2.92348430902397e-05
"RAN","RAN",1.09546494995066e-09,0.578470742146441,0.308,0.211,2.92894463668308e-05
"SCGB2B2","SCGB2B2",1.09704827081773e-09,-0.367454277467864,0.585,0.673,2.93317796168536e-05
"IARS1","IARS1",1.10920293924244e-09,0.541713988401927,0.51,0.419,2.96567589865251e-05
"CCDC175","CCDC175",1.11134986130141e-09,1.467579310403,0.064,0.02,2.97141612416158e-05
"LINC03013","LINC03013",1.12868849419743e-09,-1.08174266831881,0.1,0.175,3.01777442693566e-05
"NSUN2","NSUN2",1.18802968567841e-09,-0.588206697431965,0.247,0.341,3.17643497059836e-05
"GARS1","GARS1",1.20724820048717e-09,0.611883341926546,0.333,0.234,3.22781951364255e-05
"ABCD3","ABCD3",1.21643985315119e-09,-0.376047512473445,0.551,0.631,3.25239523537033e-05
"GPRC5B","GPRC5B",1.22689550569847e-09,0.233342874485232,0.916,0.9,3.28035051358599e-05
"IP6K3","IP6K3",1.23036630529491e-09,0.521362467445794,0.438,0.336,3.28963039046699e-05
"MFSD12","MFSD12",1.23376456690566e-09,0.484455708033935,0.478,0.382,3.29871632253567e-05
"ZC3H6","ZC3H6",1.27838108077198e-09,-0.36088659285731,0.657,0.724,3.41800749566005e-05
"HSPA9","HSPA9",1.30785421536552e-09,0.366540016907489,0.562,0.455,3.4968098156228e-05
"BCL2","BCL2",1.31826108514909e-09,0.351339652153226,0.772,0.698,3.52463466336312e-05
"FAM184B","FAM184B",1.34994810205502e-09,0.97520380551753,0.136,0.069,3.60935624046451e-05
"LINC00836","LINC00836",1.37527447657931e-09,2.63818814737409,0.041,0.007,3.67707136803009e-05
"HPRT1","HPRT1",1.38329098083651e-09,0.427311163509063,0.569,0.474,3.69850509546258e-05
"FOCAD","FOCAD",1.41318241387493e-09,-0.436282203201031,0.452,0.552,3.7784258199774e-05
"PCDH20","PCDH20",1.41426452737289e-09,1.17868898945921,0.091,0.037,3.78131906683689e-05
"ITGA6","ITGA6",1.42712242751023e-09,-1.38154562379235,0.026,0.075,3.8156972344341e-05
"RBM26","RBM26",1.44844566830793e-09,-0.233341300888235,0.86,0.895,3.8727091833549e-05
"C12orf57","C12orf57",1.4664032071361e-09,0.758969567571179,0.171,0.095,3.9207222549198e-05
"LDLR","LDLR",1.49138886059609e-09,0.962326226959456,0.204,0.126,3.98752639657576e-05
"DDX17","DDX17",1.49736824274141e-09,0.14249643913082,0.988,0.988,4.00351347061772e-05
"YME1L1","YME1L1",1.49841655626039e-09,-0.408627628238855,0.469,0.553,4.0063163464734e-05
"SIPA1L2","SIPA1L2",1.51981480867507e-09,1.22258403293618,0.142,0.075,4.06352885395454e-05
"SNORC","SNORC",1.56629520203281e-09,0.39528643034457,0.714,0.662,4.18780348167513e-05
"LANCL1","LANCL1",1.56830567132536e-09,-0.180370197912453,0.979,0.98,4.1931788734226e-05
"ATP5F1E","ATP5F1E",1.58092439918353e-09,0.458315007744234,0.642,0.584,4.226917566097e-05
"STK3","STK3",1.58244092362317e-09,-0.2921820737752,0.784,0.828,4.23097229749127e-05
"SCG5","SCG5",1.59135132746642e-09,0.352740859477546,0.636,0.554,4.25479604424696e-05
"ATP11A","ATP11A",1.59181439162223e-09,0.231959133806664,0.921,0.89,4.25603413888036e-05
"TMEM232","TMEM232",1.67529130112562e-09,-0.512608224870657,0.459,0.544,4.47922635181958e-05
"HSCB","HSCB",1.68895025411541e-09,0.669694923913171,0.286,0.193,4.51574629442836e-05
"CATSPERE","CATSPERE",1.70783305090791e-09,-0.460260771680158,0.343,0.442,4.56623322821248e-05
"CFAP70","CFAP70",1.72524011619449e-09,-0.595129349914713,0.207,0.304,4.61277449866921e-05
"SLC25A23","SLC25A23",1.76302705028496e-09,0.529292031266746,0.364,0.266,4.71380542434689e-05
"E2F4","E2F4",1.82630214564807e-09,0.923036417412969,0.189,0.112,4.88298404681925e-05
"ENSG00000272769","ENSG00000272769",1.83787760628866e-09,1.65339531352261,0.053,0.014,4.91393335593398e-05
"MORF4L2","MORF4L2",1.85131355183791e-09,0.302831067044144,0.628,0.53,4.94985704354902e-05
"SLC6A9","SLC6A9",1.85359695539864e-09,0.332564108509682,0.679,0.594,4.95596217964936e-05
"THSD7B","THSD7B",1.89549636620811e-09,-0.816235722461212,0.136,0.219,5.06798863433064e-05
"FTX","FTX",2.15906022336808e-09,0.174260080150316,0.997,0.988,5.77267931921922e-05
"SLF2","SLF2",2.16202860340808e-09,-0.257951923038283,0.808,0.847,5.78061587693218e-05
"RTN3","RTN3",2.18870385673067e-09,0.222722695087,0.945,0.935,5.85193750174079e-05
"LINC01068","LINC01068",2.19471722642052e-09,3.16572744219894,0.033,0.004,5.86801544828054e-05
"NRP2","NRP2",2.21272951316455e-09,-1.05479665757003,0.066,0.132,5.91617489934806e-05
"DRC8","DRC8",2.25252601239234e-09,0.456307308313356,0.513,0.41,6.0225787993334e-05
"WASHC3","WASHC3",2.26889155503328e-09,-0.393879892415207,0.518,0.616,6.06633535069249e-05
"KIAA0586","KIAA0586",2.28291744319618e-09,0.290106988917704,0.755,0.701,6.10383636787363e-05
"HDAC5","HDAC5",2.35216308843174e-09,0.4213036653439,0.519,0.412,6.28897844953995e-05
"HINT1","HINT1",2.35691993812723e-09,0.446804178123799,0.511,0.429,6.30169683857077e-05
"NCOA7","NCOA7",2.38391844904364e-09,0.162795092935315,0.966,0.939,6.37388275720798e-05
"RBIS","RBIS",2.42154969656644e-09,0.629889210367519,0.258,0.169,6.47449742370969e-05
"TEX264","TEX264",2.43167921513004e-09,0.598216212923757,0.284,0.189,6.50158071749318e-05
"PHF21A","PHF21A",2.46555430365769e-09,0.252273548127027,0.878,0.83,6.59215254168955e-05
"TMEM181","TMEM181",2.47797554647253e-09,0.484802649048907,0.568,0.487,6.62536321860361e-05
"ABHD3","ABHD3",2.52170721989819e-09,0.915356552057198,0.211,0.133,6.74228859384179e-05
"EIF1","EIF1",2.52186586654654e-09,0.335736225395135,0.837,0.839,6.74271276738548e-05
"ZNF524","ZNF524",2.55692015111588e-09,0.791169737202361,0.187,0.11,6.83643740803854e-05
"CACUL1","CACUL1",2.57138020103202e-09,-0.424251766768988,0.427,0.529,6.87509924349932e-05
"UBXN4","UBXN4",2.61035516236583e-09,-0.288072947767887,0.683,0.759,6.97930659761752e-05
"IKBKB","IKBKB",2.6601535282016e-09,0.463026518581709,0.484,0.384,7.11245248835263e-05
"MIR99AHG","MIR99AHG",2.67503375277356e-09,-0.241965413092489,0.936,0.95,7.15223774479067e-05
"CA11","CA11",2.75923837533225e-09,0.976294805710333,0.149,0.08,7.37737564412582e-05
"MYEF2","MYEF2",2.79187396843437e-09,-0.433768019295986,0.401,0.492,7.46463342940296e-05
"PRDM6","PRDM6",2.84469435710893e-09,0.721707707760639,0.251,0.166,7.60585930260216e-05
"DOCK10","DOCK10",2.87831835006398e-09,-0.124525489145032,0.996,0.995,7.69575977256606e-05
"MTHFD1L","MTHFD1L",2.8792685934172e-09,-0.487264886831272,0.502,0.587,7.69830043821958e-05
"ELMO1-AS1","ELMO1-AS1",2.90176018670778e-09,0.573764187023997,0.343,0.25,7.7584362112006e-05
"IQCJ-SCHIP1","IQCJ-SCHIP1",2.9108305557174e-09,0.288395324560511,0.907,0.863,7.78268765682162e-05
"FAIM","FAIM",2.92145397495359e-09,-0.805402041571832,0.144,0.225,7.81109149283341e-05
"REPS2","REPS2",2.98088590427196e-09,-0.304374685494657,0.802,0.84,7.96999464225193e-05
"PCBP4","PCBP4",3.12725280540703e-09,-0.353221203924277,0.605,0.688,8.36133582581678e-05
"SDK2","SDK2",3.14313474897219e-09,0.691702748537877,0.328,0.24,8.40379937832694e-05
"RETREG2","RETREG2",3.16624018596791e-09,0.514512562161284,0.403,0.301,8.4655763852224e-05
"TNS2","TNS2",3.28955576463748e-09,-0.550753120132004,0.235,0.33,8.79528524791124e-05
"DOP1A","DOP1A",3.33570128562351e-09,-0.312884191580013,0.663,0.714,8.91866452737159e-05
"MNAT1","MNAT1",3.34048496672122e-09,-0.271413851530007,0.73,0.789,8.93145465552253e-05
"WDR31","WDR31",3.34875586638807e-09,-1.6147740293618,0.025,0.071,8.95356855996179e-05
"CCDC7","CCDC7",3.43938974606873e-09,-0.224507713611387,0.777,0.824,9.19589636406396e-05
"BRD10","BRD10",3.44233280737924e-09,0.29180978902592,0.833,0.776,9.20376522708987e-05
"RTCA","RTCA",3.48644101538098e-09,-0.630940933296059,0.22,0.311,9.32169734282414e-05
"SPACA6","SPACA6",3.50314225273196e-09,0.867028732410247,0.2,0.123,9.36635144112945e-05
"ZFP37","ZFP37",3.52498858752433e-09,-0.747757997969719,0.111,0.188,9.4247619864638e-05
"RBFOX2","RBFOX2",3.6221518138833e-09,-0.278908558876855,0.704,0.777,9.68454730477977e-05
"HIF1A-AS3","HIF1A-AS3",3.62604652591572e-09,0.689412905751717,0.153,0.082,9.69496059634087e-05
"UBE2B","UBE2B",3.64893047281705e-09,0.33343005074546,0.681,0.607,9.75614540517094e-05
"HACD3","HACD3",3.67362334230663e-09,0.280281930867819,0.8,0.766,9.82216673032524e-05
"PADI2","PADI2",3.71106667184597e-09,-0.225765284217593,0.873,0.904,9.92227896051457e-05
"NT5DC1","NT5DC1",3.74078107987957e-09,-0.199910097833442,0.951,0.953,0.00010001726373274
"LRCH4","LRCH4",3.78727448321616e-09,0.624628091816017,0.226,0.141,0.000101260357857751
"KIF5C","KIF5C",3.88531756352663e-09,0.151714627454334,0.981,0.973,0.000103881735696011
"H2AX","H2AX",3.92005389419297e-09,0.562360129365203,0.381,0.283,0.000104810480969037
"TMEM168","TMEM168",4.00429938689074e-09,-0.357145210345956,0.487,0.578,0.000107062952707298
"PHAF1","PHAF1",4.02233535594458e-09,-0.390886894392499,0.522,0.586,0.00010754518041189
"HMGN2","HMGN2",4.03146571138504e-09,-0.560698743664725,0.274,0.371,0.000107789298725302
"CCDC3","CCDC3",4.13378975424074e-09,0.538303978230821,0.355,0.258,0.000110525136659135
"EMSY","EMSY",4.1437444754747e-09,0.354278324252345,0.603,0.502,0.000110791296040767
"XBP1","XBP1",4.24156766464996e-09,1.0244884989802,0.132,0.068,0.000113406794649746
"ANKIB1","ANKIB1",4.37076530958054e-09,-0.179927957588206,0.959,0.971,0.000116861152082255
"C1orf105","C1orf105",4.48863626366027e-09,1.33864805835871,0.062,0.02,0.000120012667781485
"ENSG00000272505","ENSG00000272505",4.58296589393487e-09,1.08956247282615,0.096,0.042,0.000122534759106137
"BRWD1","BRWD1",4.6473562655224e-09,-0.194579515112017,0.835,0.881,0.000124256364471272
"PDXDC1","PDXDC1",4.66866424698163e-09,0.362600381941681,0.708,0.641,0.000124826075971548
"ELAPOR2","ELAPOR2",4.71566610696258e-09,-0.262652303168633,0.884,0.908,0.000126082764701859
