"","Gene_Symbol","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PRKRA","PRKRA",0.000139061538965483,0.308732440722295,0.23,0.187,1
"KREMEN1","KREMEN1",0.000139153940915976,-0.490472184363554,0.046,0.072,1
"JTB","JTB",0.000139231374906612,0.387748396714312,0.136,0.103,1
"CXXC1","CXXC1",0.000139311048524985,0.488008543793586,0.099,0.07,1
"TMEM181","TMEM181",0.000139655240606928,0.263533274107918,0.354,0.303,1
"TMEM219","TMEM219",0.000139730079481921,-0.407645788266938,0.158,0.195,1
"SNTB1","SNTB1",0.000140393196570241,-1.20053034343082,0.017,0.034,1
"ENSG00000235609","ENSG00000235609",0.000141067695947816,0.602665251494356,0.039,0.022,1
"CBX6","CBX6",0.000141201107646272,0.288621381249482,0.257,0.211,1
"GALNT3","GALNT3",0.000142303203327066,1.98338861591341,0.013,0.004,1
"CDK17","CDK17",0.000143953173583976,0.15530786347006,0.707,0.656,1
"ENSG00000262967","ENSG00000262967",0.000145006818923738,0.532576141608927,0.067,0.043,1
"MOB2","MOB2",0.00014574234717824,0.255975478736526,0.186,0.146,1
"RALGDS","RALGDS",0.000145769731837818,0.16453217756938,0.573,0.526,1
"ENSG00000260170","ENSG00000260170",0.00014600440647722,1.46454524392072,0.013,0.004,1
"ENSG00000233797","ENSG00000233797",0.000146404326318664,-0.425143994714135,0.076,0.107,1
"TAX1BP1","TAX1BP1",0.000147384616367704,0.154465464313074,0.503,0.441,1
"RCC1","RCC1",0.000148313948440606,0.504241323429781,0.102,0.073,1
"SULT1A1","SULT1A1",0.000148769068914591,-0.977805260396816,0.013,0.028,1
"LOC100289230","LOC100289230",0.000149501760450129,-0.351718163812039,0.242,0.282,1
"MYPOP","MYPOP",0.000149724046340024,0.528710547098219,0.075,0.05,1
"B4GALT5","B4GALT5",0.000150401770370118,0.288805260783269,0.238,0.194,1
"CPPED1","CPPED1",0.00015223241000145,0.19265751126328,0.467,0.409,1
"LOC124904544","LOC124904544",0.000152305490670905,-2.52296162997399,0.002,0.01,1
"CYBA","CYBA",0.000152399830345694,1.67533609184122,0.014,0.005,1
"YWHAQ","YWHAQ",0.000152659102887191,-0.194905305395455,0.586,0.619,1
"CSRNP1","CSRNP1",0.000153060298880385,0.906518567922848,0.026,0.012,1
"TRIM45","TRIM45",0.000153601154298142,-2.17610265067846,0.002,0.011,1
"FAM184B","FAM184B",0.000154080405034796,0.616145776489106,0.08,0.055,1
"TMEM184B","TMEM184B",0.000154107631228762,-0.173432348923046,0.492,0.528,1
"CDC42EP2","CDC42EP2",0.000154554634380888,-0.423911640805163,0.108,0.141,1
"KLHL22","KLHL22",0.000155221788942447,0.19609634546434,0.218,0.175,1
"SESN2","SESN2",0.000155315175642924,0.725950364947659,0.026,0.012,1
"ZHX3","ZHX3",0.000155764518030311,0.158429943334648,0.58,0.529,1
"ENSG00000260664","ENSG00000260664",0.00015646653757688,-0.406804195115407,0.376,0.406,1
"PTGR1","PTGR1",0.000156880154657503,0.546923979186736,0.062,0.039,1
"NADK","NADK",0.000157182304581971,0.434259520148114,0.1,0.071,1
"CTBP1-AS","CTBP1-AS",0.000157331673533214,0.64871045491746,0.057,0.036,1
"AP3B2","AP3B2",0.000157337332362437,0.400350520462875,0.103,0.074,1
"LOC102724768","LOC102724768",0.000157386453159167,-0.223551208250179,0.355,0.399,1
"ARHGEF11","ARHGEF11",0.000157658776115709,0.208778171670108,0.264,0.217,1
"AGO4","AGO4",0.000157806557669699,-0.312845062807044,0.214,0.254,1
"FAM227B","FAM227B",0.000157990610269012,-0.399724495736644,0.195,0.233,1
"DOCK3","DOCK3",0.000159899641220036,0.112789393513947,0.937,0.918,1
"EFTUD2","EFTUD2",0.000161142318108639,-0.432971238994768,0.092,0.124,1
"BACH2","BACH2",0.000161980933512098,0.146354825966355,0.684,0.634,1
"UBR1","UBR1",0.000162001622844033,0.171605885804749,0.58,0.533,1
"ADRA2B","ADRA2B",0.000162037753602145,1.96011489459026,0.011,0.003,1
"KCNS3","KCNS3",0.000162706581385541,0.578849309191271,0.077,0.052,1
"FAM50A","FAM50A",0.000163235336543004,0.326292056400273,0.187,0.148,1
"SOAT1","SOAT1",0.000163779726131089,0.50207577031955,0.08,0.055,1
"NOL8","NOL8",0.000165928995681345,0.320760198892422,0.196,0.155,1
"STK39","STK39",0.000166446000341379,0.100687468918219,0.819,0.779,1
"PACS1","PACS1",0.000166927146420271,0.310577472705349,0.205,0.165,1
"ENSG00000232934","ENSG00000232934",0.000167980975758789,0.689080937860727,0.03,0.015,1
"COG5","COG5",0.000168704607449047,0.109115748394107,0.633,0.572,1
"LINC03146","LINC03146",0.000169571806883741,-0.867142150816561,0.012,0.026,1
"ENSG00000231770","ENSG00000231770",0.000170748346255903,-0.615822154187105,0.063,0.091,1
"DICER1-AS1","DICER1-AS1",0.000171164790558204,-0.420274328260178,0.178,0.214,1
"CLDN9","CLDN9",0.000171636432124346,0.95220929274349,0.032,0.017,1
"NEURL1B","NEURL1B",0.000171732070557184,-0.541547078549633,0.07,0.098,1
"XBP1","XBP1",0.000171986011872786,0.837545545393004,0.044,0.025,1
"PCM1","PCM1",0.000171992421032589,-0.144233050863214,0.704,0.731,1
"TRAK1","TRAK1",0.000172050677075081,0.196526095351207,0.373,0.323,1
"LINC02128","LINC02128",0.000173299071240835,1.30174438451174,0.022,0.01,1
"LIMK2","LIMK2",0.000173299869409513,0.491746522420414,0.126,0.095,1
"RARRES1","RARRES1",0.000174664668873083,0.564094880394266,0.037,0.021,1
"ENSG00000269814","ENSG00000269814",0.000175184429543232,1.1406291211424,0.023,0.01,1
"ACOX3","ACOX3",0.000175534258263545,0.354256904851663,0.151,0.116,1
"ENSG00000258386","ENSG00000258386",0.000177286268156878,1.51769710722252,0.015,0.005,1
"ENSG00000227598","ENSG00000227598",0.000177588755687787,-0.534214096634683,0.056,0.083,1
"DNAJC21","DNAJC21",0.000177885341899481,0.187573945842506,0.213,0.17,1
"ENSG00000283064","ENSG00000283064",0.000179647046028968,0.780676195058205,0.024,0.011,1
"PFDN2","PFDN2",0.000179690255950477,0.281614008718029,0.28,0.235,1
"SLIT2","SLIT2",0.000180446101569764,0.197136948019435,0.177,0.138,1
"TNRC18","TNRC18",0.000180687904569543,-0.352891352016953,0.16,0.199,1
"ZNG1A","ZNG1A",0.000183135719684603,0.572224282173462,0.089,0.063,1
"NBPF3","NBPF3",0.000183318294026131,0.456519263746073,0.074,0.05,1
"ENSG00000232748","ENSG00000232748",0.00018350755890526,1.81308951774633,0.018,0.007,1
"CEP43","CEP43",0.00018380227321779,-0.504313809414722,0.087,0.118,1
"CEP41","CEP41",0.000184006685666343,-0.556891336005048,0.074,0.102,1
"SNHG27","SNHG27",0.000184709576285672,-1.49048009271583,0.007,0.019,1
"NUDT8","NUDT8",0.000185134658669394,0.689904900618265,0.04,0.023,1
"ADORA1","ADORA1",0.000185522588893747,-0.309027578508696,0.293,0.329,1
"IFT81","IFT81",0.000185588894868552,-0.704352030820516,0.053,0.078,1
"SHANK3","SHANK3",0.000186016970019542,-0.299672605535632,0.236,0.276,1
"RSPO4","RSPO4",0.000186463994345562,-0.867155703826862,0.016,0.032,1
"ENSG00000263847","ENSG00000263847",0.000186821293433291,1.42196149826165,0.021,0.009,1
"FAM184A","FAM184A",0.000187316459677223,-0.566932645300868,0.077,0.106,1
"RHOBTB3","RHOBTB3",0.000188316962367239,0.284340497152912,0.414,0.377,1
"NMNAT2","NMNAT2",0.000188857695829504,0.973641524915633,0.044,0.026,1
"FAM133B","FAM133B",0.000188887514016649,0.32303824039039,0.332,0.287,1
"RFT1","RFT1",0.000188996216949685,-0.789313644724707,0.031,0.051,1
"STX3","STX3",0.000189490608294399,0.453878592089167,0.118,0.088,1
"ST8SIA6","ST8SIA6",0.000189584551558453,1.42320273666587,0.019,0.008,1
"MINDY1","MINDY1",0.0001897990124904,0.273621365193671,0.199,0.158,1
"USP9Y","USP9Y",0.000190272001845795,0.18767142617544,0.312,0.259,1
"PDE1A","PDE1A",0.000191316525780891,-0.281573364801696,0.609,0.625,1
"HS2ST1","HS2ST1",0.000191671051092169,0.482376242862134,0.139,0.107,1
"ENSG00000255389","ENSG00000255389",0.000191783347077007,0.98580398641236,0.027,0.014,1
"TUBA4A","TUBA4A",0.00019183236381311,1.03764008416828,0.021,0.009,1
"HSPA8","HSPA8",0.00019265103371779,0.330178377884712,0.279,0.235,1
"ATP6V1B2","ATP6V1B2",0.000193243167615775,0.20325257774299,0.15,0.114,1
"FILIP1","FILIP1",0.00019329253041062,-0.931511053046308,0.026,0.045,1
"PUM3","PUM3",0.000193717380499931,0.160393798290558,0.431,0.377,1
"FGF14","FGF14",0.000194325897731613,-0.84259081173972,0.063,0.09,1
"FAM177A1","FAM177A1",0.000194401648157937,-0.277402208957305,0.369,0.409,1
"VWA1","VWA1",0.000194459435273297,-0.307924673933912,0.344,0.382,1
"ZNRD2","ZNRD2",0.000195018512150582,-0.892045308789393,0.013,0.029,1
"KDM3B","KDM3B",0.000195055019761375,0.206594078279104,0.36,0.31,1
"TACR1","TACR1",0.000195596965104611,-1.44462602020605,0.006,0.018,1
"LAPTM5","LAPTM5",0.00019751260856724,1.15927802137944,0.017,0.006,1
"ENSG00000233396","ENSG00000233396",0.000197765100592572,1.11506202194249,0.017,0.007,1
"NAA20","NAA20",0.000198029444335271,0.332027045740607,0.147,0.113,1
"PRKD1","PRKD1",0.000198595926350891,0.181187705989442,0.264,0.217,1
"PDGFA-DT","PDGFA-DT",0.000198653579584893,1.15448967856972,0.018,0.007,1
"HSPA2-AS1","HSPA2-AS1",0.000199078306010445,0.55091411755573,0.048,0.029,1
"MTSS1","MTSS1",0.000199246231869451,-0.196508335513822,0.55,0.577,1
"HLA-B","HLA-B",0.000200487890305191,0.603490990511424,0.056,0.035,1
"DACT3-AS1","DACT3-AS1",0.000200836272425878,-1.17647818926668,0.015,0.03,1
"ENSG00000228392","ENSG00000228392",0.000201351979840756,-0.910577218365047,0.017,0.033,1
"SLC12A6","SLC12A6",0.000201786883278454,0.225353932184418,0.292,0.244,1
"AGAP9","AGAP9",0.000202772934389842,0.43575936381264,0.168,0.133,1
"STK35","STK35",0.000203435236437208,0.551259194029869,0.103,0.075,1
"NDEL1","NDEL1",0.000204216523673203,-0.413655412850872,0.14,0.175,1
"MKRN3","MKRN3",0.000204989383724693,-0.234387625204558,0.439,0.479,1
"SOX4","SOX4",0.000205041108958269,1.89762944979451,0.012,0.003,1
"COG8","COG8",0.000205663802581449,0.398906896528127,0.09,0.063,1
"CCT2","CCT2",0.000206494420091102,0.409285269775015,0.123,0.092,1
"CYP2E1","CYP2E1",0.000207557542703937,-1.0269242649516,0.014,0.03,1
"PTCH1","PTCH1",0.000208735355804667,0.367802208335207,0.199,0.161,1
"SELENOF","SELENOF",0.000209441108385684,-0.314484734827385,0.22,0.262,1
"MCM8","MCM8",0.000209854917587231,0.530234691001065,0.089,0.062,1
"FBXO21","FBXO21",0.000210131291653883,-0.283394772874331,0.327,0.366,1
"KCNMA1","KCNMA1",0.000210491507546018,0.731887121288017,0.065,0.043,1
"ATP9A","ATP9A",0.000210559317578777,-0.241627875967683,0.476,0.506,1
"ING2","ING2",0.000211388871144436,0.783207820502449,0.034,0.018,1
"LOC101927788","LOC101927788",0.00021295442158118,-0.439814307566475,0.074,0.103,1
"PART1","PART1",0.000213883317748633,-1.11166399900551,0.015,0.031,1
"SRGAP2B","SRGAP2B",0.000217209904431489,0.56037542411603,0.055,0.034,1
"CENPB","CENPB",0.00021738903983645,0.431918467562925,0.076,0.052,1
"TMEM161A","TMEM161A",0.00021762761080737,0.401309267622591,0.086,0.06,1
"PCMTD1-DT","PCMTD1-DT",0.000218045130683416,-0.767857721636962,0.05,0.075,1
"ZNF649","ZNF649",0.000218464037131437,-0.563307673432237,0.048,0.072,1
"SCG3","SCG3",0.000218580735420545,-1.09085321568969,0.009,0.022,1
"TBC1D12","TBC1D12",0.00021916321701931,0.142001811463679,0.759,0.698,1
"TRMT11","TRMT11",0.000219174381115752,0.307907409352329,0.273,0.231,1
"METTL25B","METTL25B",0.000219814852003508,0.376473515069235,0.129,0.097,1
"AGPAT5","AGPAT5",0.000219827477369356,0.247561990010229,0.276,0.23,1
"RBM26","RBM26",0.000220120610796773,-0.182466649828128,0.673,0.691,1
"LIN7B","LIN7B",0.000221604795299015,0.641866090191426,0.056,0.035,1
"BCAR1","BCAR1",0.000221683676317435,-0.257039001000981,0.265,0.306,1
"CCT6A","CCT6A",0.000222432639068207,0.359831442202458,0.135,0.103,1
"DAP3","DAP3",0.000224169889800282,0.252849533821334,0.336,0.285,1
"ADGRV1","ADGRV1",0.000225795121783711,0.435984014641692,0.059,0.038,1
"GLIPR2","GLIPR2",0.000226174920831301,-0.302074729065382,0.161,0.2,1
"SUDS3","SUDS3",0.000228867523094818,-0.437538203174605,0.112,0.145,1
"GRM3","GRM3",0.000228919659378908,-0.137772615887068,0.887,0.895,1
"CCZ1B","CCZ1B",0.000229961457602842,-0.516190550617339,0.092,0.123,1
"FGF2","FGF2",0.000231168944925257,0.503043784603798,0.061,0.04,1
"MZF1","MZF1",0.000231262824113468,0.289056125943606,0.196,0.157,1
"CDKN2C","CDKN2C",0.000231591546921278,0.603095586151951,0.031,0.016,1
"RRP15","RRP15",0.000231769983221322,0.335491100358015,0.099,0.071,1
"SLC41A2","SLC41A2",0.000232181543943034,0.799031629358778,0.036,0.02,1
"SSBP4","SSBP4",0.000233720467577746,0.619958579599186,0.044,0.026,1
"C11orf68","C11orf68",0.00023386367004709,0.41865252304375,0.08,0.055,1
"DESI2","DESI2",0.00023481327450269,0.293902590098985,0.169,0.132,1
"NPL","NPL",0.000236024714857279,-0.572393418075253,0.074,0.102,1
"POU3F2","POU3F2",0.000236094672551983,0.362766586651823,0.144,0.111,1
"TERF1","TERF1",0.000236996143455632,-0.290000807975245,0.24,0.281,1
"ZFP2","ZFP2",0.000237027857847447,0.385987869556616,0.129,0.098,1
"KLF9","KLF9",0.000237362552931963,-0.328497680851411,0.331,0.367,1
"STXBP1","STXBP1",0.000239189086895046,0.270765939676325,0.178,0.14,1
"ZNF81","ZNF81",0.000240061887173167,0.267644322788441,0.221,0.179,1
"GPD2","GPD2",0.000242174147705756,-0.432412542821429,0.15,0.185,1
"ZNF638","ZNF638",0.000242774631913866,-0.10196670718664,0.951,0.952,1
"NOP58","NOP58",0.000243378570210326,0.30088627919389,0.211,0.171,1
"PAQR4","PAQR4",0.000243393189991539,0.244707299572423,0.292,0.247,1
"ENSG00000284773","ENSG00000284773",0.000243558199507777,-1.57622672373846,0.007,0.019,1
"CRIP2","CRIP2",0.000244105760917601,-1.10188223134355,0.018,0.034,1
"MAST2","MAST2",0.00024423917054004,0.233607699491446,0.29,0.244,1
"LMNB1","LMNB1",0.00024425192975995,1.09599986170765,0.032,0.017,1
"SENP6","SENP6",0.000244318242495925,-0.136951887269897,0.687,0.701,1
"SLC35D2","SLC35D2",0.000244596123647978,-0.312971252322378,0.206,0.247,1
"ENSG00000245768","ENSG00000245768",0.000244647376165764,0.323979294802135,0.129,0.098,1
"EZH1","EZH1",0.000244648060389431,0.195259290535577,0.44,0.386,1
"TAF3","TAF3",0.000245791107857788,0.15302171973963,0.325,0.273,1
"RANBP3","RANBP3",0.00024701051036751,0.302392790604851,0.196,0.157,1
"PXDNL","PXDNL",0.000247609848063688,0.297338244179023,0.098,0.07,1
"CCDC13-AS1","CCDC13-AS1",0.000247861318254841,-1.12476400215665,0.019,0.036,1
"COMMD1","COMMD1",0.000248379775853166,-0.25483996188609,0.467,0.495,1
"RIGI","RIGI",0.000249052187212708,0.3365101257123,0.114,0.084,1
"SNHG12","SNHG12",0.000250296977072995,0.555375299868363,0.048,0.029,1
"ENSG00000259048","ENSG00000259048",0.000255997303893083,0.181471596620875,0.393,0.342,1
"PNPLA8","PNPLA8",0.000257408097629304,0.288133014817223,0.269,0.228,1
"ENSG00000246889","ENSG00000246889",0.000258476015233044,0.551431276472028,0.085,0.06,1
"CCDC149","CCDC149",0.000259863513086797,-0.511727860514784,0.133,0.166,1
"ENSG00000268584","ENSG00000268584",0.00026037275720232,-1.34228434542996,0.004,0.015,1
"WIPF2","WIPF2",0.00026145297246159,0.178692487416248,0.309,0.257,1
"SIPA1L1-AS1","SIPA1L1-AS1",0.000261764826565433,-1.38915123472131,0.013,0.028,1
"NDST3","NDST3",0.000263971476122709,-1.38941050080768,0.011,0.024,1
"TP53BP1","TP53BP1",0.000265895558169577,-0.357445778135207,0.222,0.259,1
"KLHL5","KLHL5",0.000266304188316363,-0.408924034288902,0.202,0.237,1
"MICAL2","MICAL2",0.000266327233755105,-0.488280625986793,0.071,0.1,1
"CDC26","CDC26",0.000266393260943261,0.529529883836245,0.055,0.035,1
"LLPH","LLPH",0.000267263473383258,0.412395141458104,0.083,0.057,1
"DYNC2I1","DYNC2I1",0.000267822810148551,-0.324061398201157,0.275,0.312,1
"WHAMM","WHAMM",0.000269357530546294,0.216006786311425,0.171,0.133,1
"LRGUK","LRGUK",0.000270319134216833,0.689848553951609,0.032,0.017,1
"TCERG1L","TCERG1L",0.000270974039613862,0.944475450408232,0.028,0.014,1
"VEGFA","VEGFA",0.000271826673253195,-0.784715083014138,0.015,0.031,1
"AASDH","AASDH",0.000272605872915334,0.2665598457575,0.201,0.163,1
"APH1B","APH1B",0.000272964093106721,-0.468913092652876,0.124,0.157,1
"ANKRD36B","ANKRD36B",0.000273023504274628,-0.229534731680937,0.314,0.357,1
"ENSG00000259001","ENSG00000259001",0.000273071190844812,1.57833949880624,0.01,0.003,1
"DYNC1H1","DYNC1H1",0.000273598665198522,-0.15463516787834,0.537,0.574,1
"REP15","REP15",0.000274145987666213,1.30201663388651,0.013,0.005,1
"USP40","USP40",0.000274234204143387,-0.198496557349186,0.568,0.598,1
"CASD1","CASD1",0.0002746350535181,-0.25021321538713,0.407,0.438,1
"ENSG00000256742","ENSG00000256742",0.000274691806230732,0.463936340553191,0.084,0.058,1
"CEP290","CEP290",0.000275746917181367,0.19714960538617,0.439,0.393,1
"ACIN1","ACIN1",0.000277439064276155,0.221244402761681,0.398,0.351,1
"IRAG1-AS1","IRAG1-AS1",0.000278956020832123,0.478108780105746,0.096,0.069,1
"FRMD8","FRMD8",0.000279115951927781,0.430206282594808,0.113,0.084,1
"TPTEP2-CSNK1E","TPTEP2-CSNK1E",0.000279392700823283,0.127604070884102,0.512,0.455,1
"FBXW11","FBXW11",0.000280197304791915,-0.220580822404959,0.385,0.425,1
"C1orf105","C1orf105",0.000280484933819628,1.09631943076872,0.027,0.014,1
"ENSG00000239445","ENSG00000239445",0.000281478342105304,-2.75768937993777,0.002,0.011,1
"TNRC6A","TNRC6A",0.000281583084962094,0.138463173056418,0.827,0.789,1
"RNF10","RNF10",0.000282188310964912,0.193273566543521,0.317,0.269,1
"NTAN1","NTAN1",0.000282903584638735,0.958223452514007,0.036,0.02,1
"JMY","JMY",0.000283559885951601,0.201098864139916,0.302,0.253,1
"DDX11-AS1","DDX11-AS1",0.00028380532631348,0.805903763818918,0.031,0.016,1
"DNAJC3","DNAJC3",0.000283972986048889,0.268879170049637,0.305,0.261,1
"MYORG","MYORG",0.00028428374745656,0.62934119156185,0.049,0.03,1
"TCEANC2","TCEANC2",0.000284390961524612,0.470972019601977,0.13,0.099,1
"SNX19","SNX19",0.000286411560941925,-0.315363822267053,0.354,0.383,1
"NOL9","NOL9",0.00028659707339942,-0.4047245481092,0.11,0.142,1
"ZNF337-AS1","ZNF337-AS1",0.000286682971919451,-0.473150915738342,0.096,0.127,1
"COX17","COX17",0.000286914498976287,0.416194389837247,0.096,0.069,1
"ZNF595","ZNF595",0.00028766834371448,0.296556274719131,0.201,0.163,1
"DCP1A","DCP1A",0.000288070565438302,0.271208073540856,0.294,0.252,1
"SEMA4D","SEMA4D",0.000289147762679527,-0.126939216706584,0.834,0.842,1
"SIPA1","SIPA1",0.000289578513577999,0.620132630292822,0.043,0.025,1
"ENPP5","ENPP5",0.000289964171575856,0.543264639354454,0.07,0.047,1
"ENSG00000259647","ENSG00000259647",0.000290199350872615,1.1107091041349,0.027,0.013,1
"SYNE1","SYNE1",0.000291201146856891,0.163982689230933,0.413,0.361,1
"TTPAL","TTPAL",0.000291462363457701,0.432118850011833,0.053,0.033,1
"MAPKAPK3","MAPKAPK3",0.000291486707680367,0.704426558402061,0.031,0.017,1
"OTUD1","OTUD1",0.000291988382236208,0.976037844231411,0.033,0.018,1
"NFE2L2","NFE2L2",0.000292162524794935,-0.169057220051551,0.713,0.719,1
"NR2C2","NR2C2",0.000292829385321842,0.173982231184435,0.469,0.416,1
"GNAO1","GNAO1",0.000292895563021624,0.142835141964909,0.888,0.874,1
"ETF1","ETF1",0.000293437816543734,0.34242127388418,0.133,0.101,1
"LINC00926","LINC00926",0.000293632825641606,0.88180507822325,0.034,0.018,1
"PTBP3","PTBP3",0.000303960634613038,0.317406322282112,0.166,0.13,1
"SLC6A1-AS1","SLC6A1-AS1",0.000304036184593418,-0.597385186925524,0.113,0.144,1
"C1QB","C1QB",0.000304204947618133,1.39136984355611,0.019,0.008,1
"PIGZ","PIGZ",0.000304523300265995,-1.17040097829285,0.009,0.022,1
"C5orf24","C5orf24",0.000304883156686965,0.214439908652637,0.2,0.159,1
"ENSG00000284747","ENSG00000284747",0.000304933692453384,1.24010909785338,0.015,0.005,1
"NAB1","NAB1",0.000304989675522147,-0.396404832289635,0.141,0.175,1
"ARL3","ARL3",0.000305124781749748,-0.497291046781833,0.129,0.16,1
"MINCR","MINCR",0.000305386657200861,0.646286132241592,0.048,0.029,1
"AGAP2-AS1","AGAP2-AS1",0.000307143594742141,1.78920464976094,0.01,0.003,1
"GPR37L1","GPR37L1",0.000307293137006139,-0.350417137766706,0.13,0.164,1
"A2M-AS1","A2M-AS1",0.000307652072741838,0.912321848137792,0.04,0.023,1
"OXNAD1","OXNAD1",0.000308233839505403,0.248869508029852,0.241,0.199,1
"SPDYA","SPDYA",0.000308770031155687,0.650016365951943,0.036,0.021,1
"SLC16A1","SLC16A1",0.000310015959561283,-0.629936682829527,0.08,0.108,1
"UBE2D4","UBE2D4",0.000310184839955203,-0.539884819143448,0.059,0.085,1
"MRNIP","MRNIP",0.000310638367703328,0.257978169788463,0.18,0.144,1
"ENSG00000261135","ENSG00000261135",0.000311797786134431,-1.231466167564,0.008,0.02,1
"NDUFC2-KCTD14","NDUFC2-KCTD14",0.000312602338301987,1.06011481502407,0.02,0.009,1
"ENSG00000258297","ENSG00000258297",0.000313117514934435,-0.93682704406636,0.02,0.036,1
"ELOB","ELOB",0.00031345114973231,-0.313960571857572,0.242,0.28,1
"AGK-DT","AGK-DT",0.0003141475525314,-0.853376046223436,0.033,0.053,1
"ZDHHC3","ZDHHC3",0.00031426497205705,0.439982742299785,0.096,0.069,1
"PTPN7","PTPN7",0.000314527629609719,-1.51308351761648,0.007,0.019,1
"BNIPL","BNIPL",0.000317272702676437,1.32891940255918,0.018,0.008,1
"TMEM134","TMEM134",0.00031784597963722,-0.592089741944269,0.077,0.104,1
"EFHD2","EFHD2",0.000318620115944119,1.19147179666944,0.018,0.007,1
"SLC39A6","SLC39A6",0.000319572561112236,0.235469318504426,0.195,0.155,1
"SMG5","SMG5",0.000319810579312729,0.230920168518598,0.241,0.196,1
"HSD17B12","HSD17B12",0.000320549606984807,-0.21058464541398,0.432,0.469,1
"ZSWIM9","ZSWIM9",0.000320933744125548,0.543481896892119,0.085,0.06,1
"DAP","DAP",0.000321317174678071,-0.832910585913821,0.04,0.061,1
"MOB3B","MOB3B",0.000321507564106783,-0.145147698744791,0.803,0.818,1
"ETFDH","ETFDH",0.000321700399180796,-0.338430514681868,0.261,0.3,1
"GOLGA8M","GOLGA8M",0.000323369867987561,-0.887504257605344,0.018,0.035,1
"PLEKHF2","PLEKHF2",0.000324387769046595,0.769810525422382,0.05,0.031,1
"IL12RB2","IL12RB2",0.000324619420933617,1.08235481337285,0.019,0.008,1
"HSPE1","HSPE1",0.000324739252895634,1.17892352449594,0.016,0.006,1
"SOCS7","SOCS7",0.000325133169357515,0.322228618354101,0.182,0.145,1
"ENSG00000266846","ENSG00000266846",0.000326322217329153,0.559509047174444,0.053,0.034,1
"CYP4F26P","CYP4F26P",0.00032699829803733,1.25623941790478,0.017,0.007,1
"VGLL4","VGLL4",0.000327202323646954,0.17456103182296,0.389,0.34,1
"ERICH2-DT","ERICH2-DT",0.000327885624515005,1.10562774951999,0.018,0.008,1
"KYAT1","KYAT1",0.000327994738099921,0.385396010740801,0.165,0.131,1
"VPS13C","VPS13C",0.000329031467174068,0.144723119433094,0.779,0.744,1
"ZNF737","ZNF737",0.000329037702991489,0.288267194552603,0.168,0.132,1
"ENSG00000249967","ENSG00000249967",0.000329518440299945,0.484859458842658,0.073,0.05,1
"NDUFB4","NDUFB4",0.000333298580768097,-0.393130621872277,0.146,0.178,1
"ENSG00000271553","ENSG00000271553",0.000333385985651975,0.642793859779314,0.038,0.022,1
"GATC","GATC",0.000334295080874144,0.493745755266926,0.103,0.076,1
"TCAP","TCAP",0.000334471427830545,1.01811043508347,0.025,0.012,1
"LSM8","LSM8",0.000337251165562488,0.397115232200249,0.127,0.097,1
"ZNF714","ZNF714",0.000337614350956804,-0.562429755050125,0.087,0.116,1
"ANKS1A","ANKS1A",0.000339126312919732,0.164415734717155,0.422,0.369,1
"INSIG1-DT","INSIG1-DT",0.000340375093919561,0.635955270669146,0.041,0.024,1
"WARS2","WARS2",0.000340561720879257,-0.633325258107031,0.073,0.1,1
"MR1","MR1",0.000342073288986048,1.6455043116396,0.011,0.003,1
"ENSG00000266111","ENSG00000266111",0.000344230412796517,-0.509407747143883,0.098,0.128,1
"AHDC1","AHDC1",0.000344967780597529,0.46543983016359,0.089,0.063,1
"TTC1","TTC1",0.000345039394324342,0.207814359691485,0.318,0.27,1
"RUSC2","RUSC2",0.000346211669854481,0.219816184117831,0.267,0.222,1
"SPAST","SPAST",0.000346548357520365,-0.305003412037838,0.284,0.322,1
"LINC03013","LINC03013",0.000346858123966753,-0.337764063415612,0.158,0.193,1
"WAPL","WAPL",0.000347892958439128,-0.25166856722425,0.32,0.358,1
"ZMYND10","ZMYND10",0.000347964932618326,1.05191449037133,0.025,0.012,1
"GALM","GALM",0.000349238807796825,0.858582823130321,0.032,0.017,1
"SLC4A7","SLC4A7",0.000350410080244934,-0.445172381246255,0.082,0.111,1
"ZRANB2","ZRANB2",0.000350478471461327,-0.200920086675536,0.529,0.557,1
"RHOG","RHOG",0.000350696550657804,-0.272490219273759,0.29,0.328,1
"ENSG00000225331","ENSG00000225331",0.000352571544987174,-1.35069144748685,0.008,0.019,1
"C1QTNF3-AMACR","C1QTNF3-AMACR",0.000353297956951037,-0.202401924119855,0.676,0.681,1
"ZNF524","ZNF524",0.000353755531880473,0.487029678176682,0.073,0.05,1
"CENPN","CENPN",0.00035399214736167,0.505971588335631,0.049,0.03,1
"AFF1","AFF1",0.000355766503961497,0.211897157822766,0.409,0.36,1
"RAB4A","RAB4A",0.000356036571710042,0.204231372445562,0.277,0.233,1
"IFI16","IFI16",0.000356719669642209,-0.49071076696684,0.119,0.15,1
"CAMTA2","CAMTA2",0.000357325246124394,0.401655878432363,0.119,0.09,1
"CNTNAP4","CNTNAP4",0.000357439434494254,-0.126092037806775,0.871,0.877,1
"ENSG00000236358","ENSG00000236358",0.000358472181421313,0.912516979433804,0.029,0.015,1
"NINL","NINL",0.000359001324896899,0.207608068722143,0.172,0.135,1
"RNF214","RNF214",0.000359246037071609,-0.389095608138143,0.129,0.162,1
"KIDINS220","KIDINS220",0.000361409585056743,-0.134962812704292,0.769,0.792,1
