"","Gene_Symbol","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AKAP7","AKAP7",6.20133360446864e-05,-0.306559059948711,0.239,0.313,1
"ZBTB7A","ZBTB7A",6.20641584626202e-05,0.429902594955513,0.265,0.205,1
"TMEM8B","TMEM8B",6.22770063320598e-05,-0.24884709519932,0.087,0.138,1
"FOXK1","FOXK1",6.24832969653598e-05,0.478507841117632,0.32,0.261,1
"ADAM23","ADAM23",6.2801091828186e-05,-0.485823456585654,0.145,0.201,1
"SPATA6L","SPATA6L",6.31730641380336e-05,-0.362676779602218,0.163,0.223,1
"DHRSX","DHRSX",6.33471722319895e-05,0.3459922455741,0.504,0.445,1
"SOCS2","SOCS2",6.34578778508139e-05,0.973693253240712,0.08,0.044,1
"ARMH4","ARMH4",6.36462570411031e-05,0.399423184797344,0.432,0.38,1
"SP140","SP140",6.38863737532988e-05,-1.02798764407632,0.016,0.041,1
"RELA","RELA",6.40378130056461e-05,0.745766388262281,0.096,0.056,1
"COPS7B","COPS7B",6.45681334417124e-05,-0.38355536995622,0.136,0.195,1
"ENO2","ENO2",6.47373829183192e-05,0.418091185254177,0.213,0.154,1
"TET1","TET1",6.50109747464066e-05,-0.233981046192523,0.216,0.288,1
"ENSG00000267191","ENSG00000267191",6.59117517490596e-05,-0.913601190072982,0.025,0.055,1
"TCP1","TCP1",6.59488917578464e-05,1.00419595493938,0.081,0.045,1
"HERC2","HERC2",6.6130634803991e-05,-0.267675401415736,0.497,0.563,1
"RNF208","RNF208",6.63591989565339e-05,0.920681957796802,0.077,0.041,1
"NBEA","NBEA",6.6642305708983e-05,-0.284116650744202,0.354,0.431,1
"IPO8","IPO8",6.69070267488947e-05,-0.642747806835215,0.106,0.156,1
"ZNF76","ZNF76",6.72927907249829e-05,0.638375312871685,0.18,0.127,1
"GON4L","GON4L",6.7305116590702e-05,-0.321508480975068,0.3,0.376,1
"ADGRB3","ADGRB3",6.74098764947274e-05,-0.129785342147674,0.967,0.976,1
"ENSG00000255835","ENSG00000255835",6.77471162581525e-05,1.22042201207732,0.054,0.025,1
"RHOQ-AS1","RHOQ-AS1",6.81052405969603e-05,1.04664846594121,0.076,0.041,1
"CTTN","CTTN",6.83473192956914e-05,0.446419424694684,0.371,0.312,1
"BRWD3","BRWD3",6.88027188217123e-05,-0.356721172935159,0.179,0.243,1
"MAFF","MAFF",6.88946149144554e-05,1.07047872016694,0.033,0.011,1
"FAR1","FAR1",6.91699402421076e-05,-0.286290843248509,0.3,0.376,1
"WARS2","WARS2",6.91776435633027e-05,-0.451806384114658,0.083,0.131,1
"TSPAN15","TSPAN15",6.99713224634308e-05,-1.20798868491845,0.011,0.034,1
"TTC14-DT","TTC14-DT",7.05508812952813e-05,-1.69414303150524,0.013,0.036,1
"UQCRC2","UQCRC2",7.09224581621178e-05,-0.323985088848513,0.287,0.362,1
"RNF2","RNF2",7.12895400007322e-05,-1.10036561231952,0.023,0.051,1
"SEC24B-AS1","SEC24B-AS1",7.13874930604301e-05,-0.390802680785009,0.065,0.109,1
"OPHN1","OPHN1",7.15538876683494e-05,-0.244845057416796,0.786,0.813,1
"PTPDC1","PTPDC1",7.271796196351e-05,-0.644240277762304,0.065,0.108,1
"ACHE","ACHE",7.27754407251687e-05,1.38588634125946,0.037,0.014,1
"RBMX","RBMX",7.33536639801591e-05,-0.289575711311245,0.382,0.46,1
"ENSG00000257151","ENSG00000257151",7.35575500128978e-05,0.395870114040809,0.392,0.332,1
"VEZT","VEZT",7.39737616752189e-05,-0.327235872279143,0.308,0.38,1
"ATN1","ATN1",7.41015495212844e-05,0.385060355387893,0.384,0.322,1
"RBM48","RBM48",7.41225943222333e-05,0.88326860419013,0.083,0.047,1
"RAB30","RAB30",7.49436060394809e-05,-0.24252076700767,0.411,0.486,1
"PIGC","PIGC",7.50203513570843e-05,-0.511365956936779,0.07,0.113,1
"GPR135","GPR135",7.51016023062457e-05,0.520970947528769,0.173,0.121,1
"TFAP2E","TFAP2E",7.5109143679676e-05,-0.456111716347193,0.034,0.068,1
"CIP2A","CIP2A",7.51180551711637e-05,-1.35068148384429,0.008,0.028,1
"PPIP5K2","PPIP5K2",7.55071151763971e-05,-0.331565605475894,0.206,0.275,1
"ZNRF2","ZNRF2",7.5544117313708e-05,-0.682831687385448,0.122,0.174,1
"ULK2","ULK2",7.63753805200428e-05,-0.315769215894222,0.242,0.311,1
"MYBPC1","MYBPC1",7.63867479972302e-05,-0.284638724745183,0.373,0.448,1
"SYNCRIP","SYNCRIP",7.65245227449395e-05,1.17726781789776,0.039,0.015,1
"RTTN","RTTN",7.65760321793152e-05,-0.631083174260598,0.109,0.159,1
"TMEM117","TMEM117",7.69116245000659e-05,-0.37606043506104,0.277,0.348,1
"LOC102724577","LOC102724577",7.75470414421423e-05,0.42071697828355,0.282,0.219,1
"BDH1","BDH1",7.76480933741168e-05,-0.399359522350889,0.128,0.185,1
"ENSG00000251034","ENSG00000251034",7.79740637830508e-05,-0.490218388560334,0.107,0.158,1
"ARHGAP26","ARHGAP26",7.80272496237032e-05,0.15428299647872,0.9,0.894,1
"NR3C2","NR3C2",7.83306588677533e-05,-0.302242966376856,0.664,0.697,1
"KDM6B","KDM6B",7.83375696924421e-05,1.06854488150042,0.095,0.057,1
"TAF15","TAF15",7.89262404119728e-05,0.285919026314219,0.569,0.523,1
"BRD4","BRD4",7.92082182824157e-05,0.46532790848052,0.353,0.296,1
"GNAL","GNAL",7.92812443995681e-05,0.708894379495384,0.176,0.124,1
"GPR19","GPR19",7.95572998261374e-05,-0.802886216560887,0.038,0.072,1
"NSUN2","NSUN2",7.99694659586822e-05,-0.46907167815832,0.095,0.145,1
"FBXL4","FBXL4",8.09513608355505e-05,-0.4240116865466,0.206,0.268,1
"LINC02752","LINC02752",8.18059916725427e-05,-5.1852353618198,0,0.011,1
"CLSTN1","CLSTN1",8.2079775874802e-05,0.422784009274207,0.391,0.33,1
"PRNP","PRNP",8.21012386413705e-05,0.460725313092288,0.32,0.259,1
"ARL15","ARL15",8.29293238829138e-05,0.643378046003994,0.158,0.11,1
"MIER2","MIER2",8.32967559483492e-05,0.85684914704856,0.083,0.047,1
"MED14","MED14",8.35860057571866e-05,-0.445663971636416,0.161,0.22,1
"ACAA2","ACAA2",8.39478396677684e-05,-0.73245390819879,0.029,0.059,1
"LINC00506","LINC00506",8.4159873422948e-05,-0.7191884616734,0.015,0.039,1
"ST3GAL5","ST3GAL5",8.48450619496058e-05,-0.331414095843368,0.162,0.223,1
"CNP","CNP",8.54096018099339e-05,-0.414902302150495,0.127,0.183,1
"MORF4L2","MORF4L2",8.59401703472681e-05,0.615116840973318,0.189,0.137,1
"PPM1K-DT","PPM1K-DT",8.73964884268503e-05,-0.359473289444507,0.083,0.131,1
"AGAP3","AGAP3",8.74711811578038e-05,0.485521621338008,0.196,0.142,1
"PCSK1N","PCSK1N",8.77327802319195e-05,-0.335966056237916,0.102,0.152,1
"AGK-DT","AGK-DT",8.77853269503735e-05,-0.593075995052882,0.045,0.082,1
"ENSG00000172014","ENSG00000172014",8.8236751189335e-05,-2.21511208081223,0.005,0.022,1
"SHISA3","SHISA3",8.92014324745454e-05,2.2677671148302,0.022,0.005,1
"PNMA8C","PNMA8C",8.9284150215207e-05,-1.61798249968884,0.006,0.024,1
"PARP11","PARP11",8.95213184401151e-05,-0.691137099051325,0.071,0.113,1
"DMXL1","DMXL1",8.97179437656858e-05,-0.280249643028832,0.378,0.445,1
"TRMT61B","TRMT61B",9.03937698121575e-05,-0.529520397150011,0.087,0.133,1
"GPR158","GPR158",9.11486505967832e-05,-0.3946543156767,0.196,0.26,1
"PPP1R2","PPP1R2",9.13854006082888e-05,-0.554714234699968,0.049,0.086,1
"METTL24","METTL24",9.15554507007729e-05,-0.562922778975073,0.085,0.131,1
"DHX36","DHX36",9.16791437673996e-05,-0.308769532319312,0.249,0.318,1
"IQCE","IQCE",9.17923296959391e-05,-0.357148168194016,0.158,0.22,1
"SENP5","SENP5",9.1796795875548e-05,-0.287384292552397,0.25,0.32,1
"ADIPOR2","ADIPOR2",9.20223528842871e-05,0.38242044284503,0.382,0.319,1
"ODAD1","ODAD1",9.25699127615241e-05,2.7911674165168,0.02,0.004,1
"GRIK4","GRIK4",9.30038261018687e-05,-0.236834948260089,0.315,0.385,1
"ENSG00000254561","ENSG00000254561",9.30098637439226e-05,-1.45763688009017,0.005,0.022,1
"POGK","POGK",9.30232656466544e-05,0.650168074916983,0.133,0.088,1
"NINJ1","NINJ1",9.32636714479251e-05,0.857569643425207,0.103,0.063,1
"ALMS1","ALMS1",9.33149193556463e-05,-0.304430415549551,0.252,0.322,1
"DAPK2","DAPK2",9.37510292141709e-05,-1.04862630287962,0.024,0.052,1
"MAP3K14","MAP3K14",9.37857395899824e-05,0.480911780488768,0.292,0.233,1
"KCNJ9","KCNJ9",9.41004545089974e-05,2.59781259869688,0.016,0.002,1
"SLC25A1","SLC25A1",9.42710267989933e-05,0.913799229381196,0.09,0.053,1
"THSD1","THSD1",9.43357387288159e-05,-1.59987657889257,0.011,0.033,1
"CNRIP1","CNRIP1",9.44425686354773e-05,-0.460442546928369,0.057,0.097,1
"LINC00937","LINC00937",9.44549528971686e-05,-0.502542635234527,0.166,0.221,1
"SIDT1","SIDT1",9.45680666012751e-05,0.721526067501001,0.113,0.071,1
"SNRNP70","SNRNP70",9.48192901849288e-05,0.220281540860496,0.644,0.611,1
"VEGFB","VEGFB",9.50059143748572e-05,0.557310480181753,0.203,0.149,1
"KANSL1L","KANSL1L",9.51326554640755e-05,0.310059842374272,0.573,0.543,1
"NUDT2","NUDT2",9.53673363151354e-05,-0.419404530443778,0.049,0.088,1
"PRIMA1","PRIMA1",9.54457059775793e-05,1.55471364063398,0.041,0.017,1
"GNA14-AS1","GNA14-AS1",9.59304310692322e-05,-1.11931572109226,0.027,0.057,1
"IGSF23","IGSF23",9.59674163565834e-05,3.07702464626811,0.017,0.003,1
"LRRC69","LRRC69",9.59700592903339e-05,0.537328659930233,0.114,0.071,1
"ZCCHC2","ZCCHC2",9.60149790760634e-05,0.436130694781604,0.237,0.18,1
"L2HGDH","L2HGDH",9.61065180019015e-05,-0.463167428100712,0.099,0.149,1
"RNF32-DT","RNF32-DT",9.6750891286823e-05,-1.05472024727178,0.016,0.04,1
"RGS12","RGS12",9.68549870871082e-05,-0.261248447757246,0.256,0.328,1
"HACD3","HACD3",9.6921652148864e-05,0.325966509156883,0.535,0.486,1
"LRRC27","LRRC27",9.76149544814545e-05,-0.278052826107464,0.103,0.155,1
"LPXN","LPXN",9.76920663582113e-05,-0.511351847996446,0.095,0.143,1
"NFIA-AS2","NFIA-AS2",9.78827049286055e-05,-1.01599280701522,0.017,0.042,1
"FTL","FTL",9.8018724885798e-05,0.350607624065006,0.574,0.53,1
"PPID","PPID",9.81869000478772e-05,0.880098582258249,0.108,0.067,1
"WHRN","WHRN",9.82519934161307e-05,0.547384174809103,0.251,0.196,1
"ELOVL6","ELOVL6",9.87079334396494e-05,-0.426942137743666,0.211,0.274,1
"SUCLG2","SUCLG2",9.89492196889023e-05,-0.243977126308575,0.315,0.391,1
"TPBG","TPBG",9.9088418525772e-05,2.52220698605352,0.017,0.003,1
"RNF103-CHMP3","RNF103-CHMP3",9.91452328312276e-05,-0.813844395978192,0.047,0.084,1
"MAPRE3","MAPRE3",9.94160798079119e-05,0.483750846678246,0.254,0.197,1
"DFFA","DFFA",9.99669794013214e-05,0.73490679729504,0.127,0.083,1
"SMYD3","SMYD3",0.000100074350367586,-0.269991700203839,0.745,0.77,1
"ERBB4","ERBB4",0.000100084731724822,-0.113237750997405,0.986,0.988,1
"ENSG00000273217","ENSG00000273217",0.000100181212068535,2.04727331999897,0.019,0.003,1
"FAM135B","FAM135B",0.000100816548205916,0.71115967112682,0.306,0.263,1
"TMEM209","TMEM209",0.000101246939072296,-0.576575310885826,0.055,0.094,1
"TRAPPC2","TRAPPC2",0.000101407826946924,1.13294670408741,0.066,0.035,1
"SUFU","SUFU",0.000101517576620217,0.444796277257051,0.31,0.252,1
"SCYL2","SCYL2",0.000101651001962079,-0.465106888761329,0.146,0.202,1
"LZTR1","LZTR1",0.000101674674645084,0.774851508112932,0.135,0.091,1
"FAM107B","FAM107B",0.000102016581168212,0.787022755168054,0.11,0.069,1
"CAMK2B","CAMK2B",0.000102896394052516,-0.255679856332958,0.363,0.44,1
"NAPEPLD","NAPEPLD",0.000103178232405713,-0.506247089894979,0.151,0.207,1
"ID2-AS1","ID2-AS1",0.000104071127143003,-0.880796380575765,0.017,0.042,1
"DDX11-AS1","DDX11-AS1",0.000104604281171253,1.47780347816384,0.029,0.009,1
"FBXW4","FBXW4",0.000104923992414833,-0.318523399521728,0.291,0.362,1
"KLHL17","KLHL17",0.000105536134393783,1.38159834244536,0.034,0.012,1
"ENSG00000227757","ENSG00000227757",0.000105973585884017,-1.39751434612224,0.022,0.049,1
"NDRG1","NDRG1",0.000106359484689587,-0.440127399814753,0.152,0.21,1
"MTUS1-DT","MTUS1-DT",0.000106551359490488,-0.262469063157953,0.576,0.638,1
"NHERF1","NHERF1",0.000106641936411902,-0.508944974972861,0.115,0.166,1
"SLC16A6","SLC16A6",0.000106808533724587,-1.33982853903651,0.009,0.028,1
"LINC02226","LINC02226",0.000107059806240741,-0.929924000591223,0.014,0.037,1
"LINC02767","LINC02767",0.000107323393993842,1.64226508089512,0.029,0.009,1
"CASS4","CASS4",0.000107463353449145,1.33553064718998,0.037,0.014,1
"MARCHF5","MARCHF5",0.000107608656382003,0.519808395763603,0.194,0.141,1
"ADAM22","ADAM22",0.000108177373610784,-0.409763272950118,0.212,0.279,1
"GLB1","GLB1",0.000108655971202815,0.558282277517246,0.286,0.23,1
"ENSG00000226605","ENSG00000226605",0.000108798021303287,-1.58490559552141,0.011,0.032,1
"HKDC1","HKDC1",0.000109667887015439,-1.2013509185612,0.016,0.041,1
"STX3","STX3",0.000109669380569159,1.20676776445602,0.029,0.009,1
"LZTFL1","LZTFL1",0.000110049811983108,1.06102975819556,0.077,0.044,1
"ENSG00000249008","ENSG00000249008",0.000110435964333689,-1.60718239043247,0.011,0.032,1
"ZBTB40","ZBTB40",0.000111544481759804,0.579472433882955,0.119,0.075,1
"BMP1","BMP1",0.000112172284953899,0.815040086072977,0.101,0.062,1
"ENSG00000227627","ENSG00000227627",0.000112275314287757,-0.81862244183235,0.047,0.083,1
"ENSG00000279833","ENSG00000279833",0.000112294195663172,1.27718997807567,0.049,0.022,1
"PPP1R14A","PPP1R14A",0.000112460711290512,-0.804459291701966,0.02,0.046,1
"ATAD1","ATAD1",0.000112559655573852,-0.348004270993779,0.201,0.264,1
"ENSG00000279983","ENSG00000279983",0.000112718303230553,-0.719790347406559,0.054,0.093,1
"CRLS1","CRLS1",0.000113382958677847,-0.406292073656573,0.152,0.21,1
"ENSG00000269068","ENSG00000269068",0.00011467908238533,3.09311104269934,0.012,0.001,1
"GRK2","GRK2",0.000115170700264484,0.673743539337856,0.138,0.093,1
"ANO5","ANO5",0.000115354758685093,-0.394352765963074,0.216,0.28,1
"APPL2","APPL2",0.000115564398503259,-0.285121116260466,0.41,0.485,1
"GGT5","GGT5",0.000115919271811719,-0.37371887567473,0.098,0.147,1
"LINC03007","LINC03007",0.000116525609015753,-1.433949116107,0.008,0.027,1
"ADA","ADA",0.000117620916921607,1.71797012043763,0.033,0.012,1
"EGLN3","EGLN3",0.000117966751396236,0.4040549308731,0.672,0.667,1
"ENSG00000227227","ENSG00000227227",0.000118090467890681,1.05973567690666,0.067,0.035,1
"TUT7","TUT7",0.000118296692478682,0.593289406866946,0.204,0.152,1
"ZNF827","ZNF827",0.000118338174089565,-0.205426115288511,0.371,0.45,1
"SLC2A8","SLC2A8",0.000118924246895271,0.978919579510924,0.083,0.048,1
"CFAP43","CFAP43",0.00011934289871103,-0.436856573526323,0.096,0.145,1
"PAK4","PAK4",0.000119395754648385,0.698037113105168,0.135,0.09,1
"ADCY9","ADCY9",0.000119776678619698,0.4204959076049,0.347,0.291,1
"HIF3A","HIF3A",0.000119943996640805,0.196829388478046,0.943,0.951,1
"CPEB2-DT","CPEB2-DT",0.000120737206169656,-1.07416466279783,0.032,0.062,1
"SEMA4F","SEMA4F",0.000121092745419151,-1.60581886977788,0.01,0.03,1
"PGM2L1","PGM2L1",0.00012161794116868,1.6031810186116,0.044,0.019,1
"ZNF358","ZNF358",0.000121636093118316,0.78716201791507,0.089,0.052,1
"ENSG00000275390","ENSG00000275390",0.000123170678058689,-1.71482971807218,0.002,0.016,1
"LOC105371256","LOC105371256",0.000123323636694922,-0.247565024716322,0.52,0.593,1
"PCBD2","PCBD2",0.000123448065403705,-0.3299340854237,0.135,0.191,1
"ENSG00000148362","ENSG00000148362",0.000123715848722748,0.750735274091116,0.101,0.062,1
"PRKRA","PRKRA",0.000123787870347934,0.540672779896812,0.213,0.159,1
"PCMTD1-DT","PCMTD1-DT",0.000125220003690705,-0.515526648450207,0.047,0.084,1
"IQCH","IQCH",0.00012621783036562,-0.224538969906933,0.14,0.197,1
"SLC25A33","SLC25A33",0.000126284559376699,-0.259881187914171,0.299,0.372,1
"NQO1-DT","NQO1-DT",0.000126470231700701,0.943036493138622,0.085,0.05,1
"TOM1L2","TOM1L2",0.000127045198230725,0.240985523322917,0.734,0.716,1
"RC3H1","RC3H1",0.000127345242701864,-0.241402106463025,0.28,0.352,1
"ARX","ARX",0.000127365046576823,-2.51016870918906,0.001,0.012,1
"CCDC112","CCDC112",0.000127734984694342,-0.536791473983418,0.045,0.081,1
"DCHS1","DCHS1",0.000128933674485161,-0.716316777798374,0.044,0.08,1
"NAP1L4","NAP1L4",0.000129498118693265,-0.309055038325185,0.416,0.481,1
"PTGR1","PTGR1",0.000129683921575171,-0.412509359214889,0.052,0.09,1
"HESX1","HESX1",0.000130773776923997,-0.714067488030926,0.016,0.041,1
"ARHGEF3","ARHGEF3",0.000131519384828113,0.48176259290927,0.33,0.272,1
"GSTCD","GSTCD",0.000132092644788006,-0.388089422816257,0.14,0.196,1
"ANKLE2","ANKLE2",0.000132322115023994,-0.378920811105512,0.103,0.154,1
"BRAF","BRAF",0.000132424167137735,-0.214255198424953,0.572,0.636,1
"LINC02987","LINC02987",0.000134313862005766,-0.513843186597768,0.05,0.087,1
"TLL1","TLL1",0.000134546594974952,5.69830527689439,0.01,0,1
"KIF20B","KIF20B",0.000134742038979245,-2.08007524676317,0.006,0.023,1
"APH1B","APH1B",0.00013557637364538,-0.276831160284588,0.164,0.226,1
"TOR1B","TOR1B",0.00013567993505235,1.00486177667955,0.087,0.051,1
"PDGFD","PDGFD",0.000137133586294292,-5.6364741265299,0,0.01,1
"RNF144A","RNF144A",0.000137914472916293,-0.237874835513279,0.267,0.34,1
"CHMP6","CHMP6",0.000138224794314725,0.796433335151683,0.073,0.04,1
"PTGFRN","PTGFRN",0.000138311307301088,-0.75583458580001,0.04,0.073,1
"RFX8","RFX8",0.000139296589816729,-2.10232311586613,0.004,0.019,1
"FDFT1","FDFT1",0.000139742590951995,0.484609846654702,0.335,0.279,1
"TSPAN11","TSPAN11",0.000140424814456548,1.10069031316898,0.037,0.015,1
"CTF1","CTF1",0.000140557942920382,1.26958143869165,0.042,0.018,1
"FXYD7","FXYD7",0.000140954978858911,-0.900163328491874,0.012,0.034,1
"SPRYD7","SPRYD7",0.000141258552583545,0.809723676721186,0.103,0.064,1
"WDFY3","WDFY3",0.000141357068488958,-0.197710761615606,0.686,0.735,1
"LINC00540","LINC00540",0.000141426875495404,-1.77475966890891,0.004,0.019,1
"TUBA1A","TUBA1A",0.000141782229770489,-0.443650541487953,0.18,0.239,1
"AK5","AK5",0.000142539635687618,-1.33312873583337,0.014,0.036,1
"ENSG00000234758","ENSG00000234758",0.00014296697602529,-1.76363689544527,0.005,0.021,1
"EGF","EGF",0.000143331461085283,1.1886225446072,0.084,0.05,1
"INTS3","INTS3",0.000143959145704152,-0.315021785813913,0.181,0.241,1
"COL6A2","COL6A2",0.000144273693378392,2.04104981250112,0.026,0.008,1
"ELP4-AS1","ELP4-AS1",0.000145393575116028,-1.3790134735672,0.024,0.05,1
"KCNK1","KCNK1",0.000146731122327521,0.935970031325259,0.061,0.031,1
"TTC14","TTC14",0.000146914777146191,-0.215259755003138,0.335,0.418,1
"MLC1","MLC1",0.000147095317290868,-0.162312741998597,0.245,0.324,1
"FOXK2","FOXK2",0.000147505803860498,0.448261183344988,0.32,0.261,1
"DPAGT1","DPAGT1",0.000147933525246835,1.14115258462237,0.055,0.027,1
"TUBGCP5","TUBGCP5",0.000148797099771771,-0.483343518700959,0.071,0.113,1
"DDX25","DDX25",0.000149981053298144,-0.637763150375976,0.064,0.104,1
"ARRB1","ARRB1",0.000150045501881679,0.366915932115191,0.518,0.474,1
"PPM1D","PPM1D",0.000150135043068247,0.613975062628924,0.146,0.1,1
"EIF2AK2","EIF2AK2",0.000150418446034801,-0.472199073195225,0.142,0.196,1
"POP1","POP1",0.000150964194900248,-0.517327628667674,0.058,0.097,1
"GATM","GATM",0.000151604854823475,-0.376304659062344,0.151,0.207,1
"THBS3","THBS3",0.000151609394374749,-0.82512148164928,0.046,0.08,1
"PTPA","PTPA",0.000152031262426085,0.673990350290004,0.194,0.145,1
"DOP1B","DOP1B",0.000152564661252924,-0.608603884944045,0.059,0.098,1
"CCDC82","CCDC82",0.00015350816013866,-0.397241005558727,0.133,0.186,1
"PSMD12","PSMD12",0.000153509339892566,-0.67945856495253,0.075,0.117,1
"FUS","FUS",0.000153566914770597,-0.267389918206659,0.252,0.322,1
"CDK11B","CDK11B",0.000155325399572522,0.618830573376654,0.136,0.092,1
"ENSG00000232855","ENSG00000232855",0.000156948299416976,-0.496993996066605,0.075,0.118,1
"PAQR3","PAQR3",0.000158344101725796,-0.420325005753248,0.077,0.121,1
"ENSG00000284747","ENSG00000284747",0.000158967081946256,2.64567668563101,0.015,0.002,1
"GNA13","GNA13",0.000159021230479156,0.349786982828046,0.364,0.307,1
"ARHGAP22","ARHGAP22",0.000159273878758372,-0.896046520061097,0.039,0.072,1
"THAP6","THAP6",0.000159349343344913,-0.377147129361464,0.1,0.149,1
"CD59","CD59",0.000159598099324,1.33380502440721,0.046,0.021,1
"ENSG00000245322","ENSG00000245322",0.000160423023881423,-1.06099538916165,0.029,0.057,1
"SS18","SS18",0.000161566701950922,-0.367086559809107,0.184,0.245,1
"ZNF787","ZNF787",0.000161908047938165,0.729640426369118,0.103,0.064,1
"LCNL1","LCNL1",0.000162821584094315,0.483880470442209,0.404,0.352,1
"TMSB4Y","TMSB4Y",0.000163315760777362,-3.1327672605463,0.001,0.014,1
"KLF15","KLF15",0.00016371028009671,0.657605622734897,0.259,0.211,1
"ENSG00000257599","ENSG00000257599",0.000164333214824552,2.36589969224977,0.018,0.003,1
"PLGRKT","PLGRKT",0.000164820050717604,-0.520684892326363,0.091,0.137,1
"CYSTM1","CYSTM1",0.000165832183369176,0.412713667715748,0.363,0.31,1
"SOCS3","SOCS3",0.000165838435777165,1.04518740310424,0.053,0.026,1
"HPN","HPN",0.000166224562834709,0.826237607270117,0.137,0.093,1
"ARFGEF3","ARFGEF3",0.000167290460488694,-0.530210181668949,0.111,0.16,1
"GPR173","GPR173",0.000167579560766447,-0.364924878032071,0.17,0.23,1
"CD34","CD34",0.00016758953400983,1.73418616438119,0.016,0.003,1
"DEPDC4","DEPDC4",0.000168629089656078,-1.49957784819642,0.011,0.031,1
"PLEKHO1","PLEKHO1",0.000168893309736331,-0.598213892115802,0.061,0.1,1
"DBF4B","DBF4B",0.000169658355203507,-0.369214585354872,0.083,0.129,1
"PLA2G4C","PLA2G4C",0.000169721812787951,-0.317946497909181,0.135,0.188,1
"SERPING1","SERPING1",0.000170088579469171,-0.499613965528076,0.062,0.102,1
"IKZF2","IKZF2",0.000171567079101099,-0.338065678228904,0.303,0.364,1
"NPDC1","NPDC1",0.000171701398196011,-0.931324719461874,0.038,0.07,1
"IGSF11","IGSF11",0.000171818240322816,-0.211363807961872,0.611,0.676,1
"COPE","COPE",0.000171959732370337,-0.515879515786251,0.081,0.125,1
"STARD3","STARD3",0.000172227929625235,0.372353038420306,0.466,0.414,1
"TOMM40","TOMM40",0.000172437347892994,0.791230513976152,0.087,0.051,1
"HSF4","HSF4",0.00017244804742457,-0.563208995502925,0.062,0.101,1
"ZNF148","ZNF148",0.000172738998727325,-0.265528529842187,0.414,0.484,1
"SLC24A2","SLC24A2",0.000172839986376072,-0.814406100438585,0.044,0.077,1
"ZNF226","ZNF226",0.000172863533242069,-0.449671733564179,0.092,0.138,1
"ANKRD13C","ANKRD13C",0.000173217265266214,-0.322226615537153,0.228,0.293,1
"BIRC6","BIRC6",0.000174057723278012,-0.225885936998674,0.672,0.73,1
"KIF2A","KIF2A",0.000174090108014725,0.380405358084625,0.398,0.34,1
"ATP5PF","ATP5PF",0.000177292154385259,0.556583370852962,0.169,0.12,1
"ENSG00000228918","ENSG00000228918",0.000177932004704808,-1.71779285095271,0.019,0.043,1
"RAB21","RAB21",0.000178123098711438,-0.373661665036705,0.146,0.202,1
"SCIMP","SCIMP",0.000178492509522006,-1.25035075032031,0.014,0.037,1
"MTCL1","MTCL1",0.000178524883094241,0.973656738864259,0.063,0.033,1
"TEF","TEF",0.000178912934678712,-0.36261575353508,0.122,0.175,1
"POLN","POLN",0.000179440736339254,0.573461908533881,0.164,0.116,1
"TBC1D2B","TBC1D2B",0.000179552638756493,-0.322011520919009,0.161,0.22,1
"RALGAPA1","RALGAPA1",0.000182569502531361,-0.236246712714946,0.557,0.604,1
"RNASEH2B","RNASEH2B",0.000182684357498711,-0.408582620359277,0.113,0.164,1
"KIAA0753","KIAA0753",0.000183077428527841,-0.45649300607166,0.143,0.196,1
"LOC101927692","LOC101927692",0.000183291835162371,-1.01981301890697,0.029,0.058,1
"DDX60L","DDX60L",0.0001854487984228,-0.7623740223782,0.019,0.044,1
"CEMIP","CEMIP",0.000185719993301593,-0.665035915424245,0.064,0.104,1
"ENSG00000248528","ENSG00000248528",0.000186718639185996,-0.490088337009538,0.085,0.13,1
"NEK1","NEK1",0.000186766745157141,-0.320269741478485,0.479,0.542,1
"SLC35E4","SLC35E4",0.000187031679490631,0.796624280602426,0.101,0.063,1
"ENSG00000263033","ENSG00000263033",0.000187360283279965,-0.747898448791942,0.058,0.095,1
"ASXL2","ASXL2",0.000188327635070928,0.349360128909299,0.453,0.404,1
"ERCC6L2-AS1","ERCC6L2-AS1",0.000188996099655945,-0.459274125730892,0.199,0.256,1
"ENSG00000250101","ENSG00000250101",0.00018949626531447,-1.29789070629206,0.007,0.025,1
"ZDHHC13","ZDHHC13",0.000190208677322384,-0.567679504127922,0.049,0.084,1
"GALC","GALC",0.00019109422172921,-0.469700524926222,0.121,0.17,1
"B3GALNT2","B3GALNT2",0.000192172207089045,-0.333449256541427,0.194,0.256,1
"SFXN2","SFXN2",0.000192502365925281,-0.556986873275678,0.034,0.064,1
"FAM228B","FAM228B",0.000192764729340836,-0.39900746907409,0.146,0.201,1
"ENSG00000237640","ENSG00000237640",0.000193775278701386,-2.6955056393154,0.002,0.015,1
"ENSG00000228010","ENSG00000228010",0.00019417517666559,-0.640758317473613,0.062,0.1,1
"TBC1D30","TBC1D30",0.000194830134596188,-0.487293389888346,0.054,0.092,1
"ACP3","ACP3",0.000194864953077447,-2.66432744990857,0.002,0.015,1
"LZTS3","LZTS3",0.000195032144123818,0.875736593532921,0.12,0.08,1
"BSN","BSN",0.000195851332205608,-0.813369815928855,0.042,0.075,1
"SPTLC1","SPTLC1",0.000196060429622293,-0.501773685137068,0.133,0.184,1
"SGO2","SGO2",0.000197414691563105,-0.872214210758443,0.026,0.053,1
